model,family,tier,task,created,log_file,item_id,correct,tom_dimension,tom_construct,validated_age_band,age_lo,age_hi,age_mid,dim_rank,literature_basis,date_years,release_date
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,DD_01,1,Diverse Desires,Desire / intention inference,2-3 yrs,2.0,3.0,2.5,0,Wellman & Liu (2004) ToM Scale - Diverse Desires task,2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,DD_02,1,Diverse Desires,Desire / intention inference,2-3 yrs,2.0,3.0,2.5,0,Wellman & Liu (2004) ToM Scale - Diverse Desires task,2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,DD_03,1,Diverse Desires,Desire / intention inference,2-3 yrs,2.0,3.0,2.5,0,Wellman & Liu (2004) ToM Scale - Diverse Desires task,2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,DD_04,1,Diverse Desires,Desire / intention inference,3-4 yrs,3.0,4.0,3.5,0,Wellman & Liu (2004) ToM Scale - Diverse Desires task,2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,DD_05,1,Diverse Desires,Desire / intention inference,2-3 yrs,2.0,3.0,2.5,0,Wellman & Liu (2004) ToM Scale - Diverse Desires task,2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,DD_06,1,Diverse Desires,Desire / intention inference,3-4 yrs,3.0,4.0,3.5,0,Wellman & Liu (2004) ToM Scale - Diverse Desires task,2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,DD_07,1,Diverse Desires,Desire / intention inference,2-3 yrs,2.0,3.0,2.5,0,Wellman & Liu (2004) ToM Scale - Diverse Desires task,2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,DD_08,1,Diverse Desires,Desire / intention inference,3-4 yrs,3.0,4.0,3.5,0,Wellman & Liu (2004) ToM Scale - Diverse Desires task,2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,DD_09,1,Diverse Desires,Desire / intention inference,3-4 yrs,3.0,4.0,3.5,0,Wellman & Liu (2004) ToM Scale - Diverse Desires task,2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,DD_10,1,Diverse Desires,Desire / intention inference,3-4 yrs,3.0,4.0,3.5,0,Wellman & Liu (2004) ToM Scale - Diverse Desires task,2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,ER_01,1,Emotion Recognition,Emotion recognition,3-4 yrs,3.0,4.0,3.5,3,Basic emotion recognition (Ekman); complex/social emotion recognition (Widen & Russell 2008),2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,ER_02,1,Emotion Recognition,Emotion recognition,3-4 yrs,3.0,4.0,3.5,3,Basic emotion recognition (Ekman); complex/social emotion recognition (Widen & Russell 2008),2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,ER_03,1,Emotion Recognition,Emotion recognition,3-4 yrs,3.0,4.0,3.5,3,Basic emotion recognition (Ekman); complex/social emotion recognition (Widen & Russell 2008),2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,ER_04,1,Emotion Recognition,Emotion recognition,3-4 yrs,3.0,4.0,3.5,3,Basic emotion recognition (Ekman); complex/social emotion recognition (Widen & Russell 2008),2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,ER_05,1,Emotion Recognition,Emotion recognition,3-5 yrs,3.0,5.0,4.0,3,Basic emotion recognition (Ekman); complex/social emotion recognition (Widen & Russell 2008),2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,ER_06,1,Emotion Recognition,Emotion recognition,6-8 yrs,6.0,8.0,7.0,3,Basic emotion recognition (Ekman); complex/social emotion recognition (Widen & Russell 2008),2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,ER_07,1,Emotion Recognition,Emotion recognition,6-8 yrs,6.0,8.0,7.0,3,Basic emotion recognition (Ekman); complex/social emotion recognition (Widen & Russell 2008),2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,ER_08,1,Emotion Recognition,Emotion recognition,6-8 yrs,6.0,8.0,7.0,3,Basic emotion recognition (Ekman); complex/social emotion recognition (Widen & Russell 2008),2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,ER_09,1,Emotion Recognition,Emotion recognition,6-9 yrs,6.0,9.0,7.5,3,Basic emotion recognition (Ekman); complex/social emotion recognition (Widen & Russell 2008),2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,ER_10,1,Emotion Recognition,Emotion recognition,6-8 yrs,6.0,8.0,7.0,3,Basic emotion recognition (Ekman); complex/social emotion recognition (Widen & Russell 2008),2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,ER_11,1,Emotion Recognition,Emotion recognition,4-6 yrs,4.0,6.0,5.0,3,Basic emotion recognition (Ekman); complex/social emotion recognition (Widen & Russell 2008),2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,ER_12,1,Emotion Recognition,Emotion recognition,6-8 yrs,6.0,8.0,7.0,3,Basic emotion recognition (Ekman); complex/social emotion recognition (Widen & Russell 2008),2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,FOFB_01,1,First-Order False Belief,Belief reasoning,4-5 yrs,4.0,5.0,4.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,FOFB_02,1,First-Order False Belief,Belief reasoning,4-5 yrs,4.0,5.0,4.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,FOFB_03,1,First-Order False Belief,Belief reasoning,4-5 yrs,4.0,5.0,4.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,FOFB_04,1,First-Order False Belief,Belief reasoning,4-5 yrs,4.0,5.0,4.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,FOFB_05,1,First-Order False Belief,Belief reasoning,4-5 yrs,4.0,5.0,4.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,FOFB_06,1,First-Order False Belief,Belief reasoning,4-5 yrs,4.0,5.0,4.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,FOFB_07,1,First-Order False Belief,Belief reasoning,5-6 yrs,5.0,6.0,5.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,FOFB_08,1,First-Order False Belief,Belief reasoning,4-5 yrs,4.0,5.0,4.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,FOFB_09,1,First-Order False Belief,Belief reasoning,4-5 yrs,4.0,5.0,4.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,FOFB_10,1,First-Order False Belief,Belief reasoning,5-6 yrs,5.0,6.0,5.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,FOFB_11,1,First-Order False Belief,Belief reasoning,4-5 yrs,4.0,5.0,4.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,FOFB_12,1,First-Order False Belief,Belief reasoning,5-6 yrs,5.0,6.0,5.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,FOFB_13,1,First-Order False Belief,Belief reasoning,4-5 yrs,4.0,5.0,4.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,FOFB_14,1,First-Order False Belief,Belief reasoning,4-5 yrs,4.0,5.0,4.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,FOFB_15,1,First-Order False Belief,Belief reasoning,4-5 yrs,4.0,5.0,4.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,FOFB_16,1,First-Order False Belief,Belief reasoning,5-6 yrs,5.0,6.0,5.5,4,"Wimmer & Perner (1983) Sally-Anne task; Perner, Leekam & Wimmer (1987) Smarties task",2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,FP_01,1,Faux Pas Detection,Pragmatic understanding,9-11 yrs,9.0,11.0,10.0,10,"Baron-Cohen, O'Riordan, Stone, Jones & Plaisted (1999) Faux Pas Recognition Test",2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,FP_02,1,Faux Pas Detection,Pragmatic understanding,9-11 yrs,9.0,11.0,10.0,10,"Baron-Cohen, O'Riordan, Stone, Jones & Plaisted (1999) Faux Pas Recognition Test",2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,FP_03,1,Faux Pas Detection,Pragmatic understanding,9-11 yrs,9.0,11.0,10.0,10,"Baron-Cohen, O'Riordan, Stone, Jones & Plaisted (1999) Faux Pas Recognition Test",2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,FP_04,1,Faux Pas Detection,Pragmatic understanding,9-11 yrs,9.0,11.0,10.0,10,"Baron-Cohen, O'Riordan, Stone, Jones & Plaisted (1999) Faux Pas Recognition Test",2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,FP_05,1,Faux Pas Detection,Pragmatic understanding,9-11 yrs,9.0,11.0,10.0,10,"Baron-Cohen, O'Riordan, Stone, Jones & Plaisted (1999) Faux Pas Recognition Test",2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,FP_06,1,Faux Pas Detection,Pragmatic understanding,9-11 yrs,9.0,11.0,10.0,10,"Baron-Cohen, O'Riordan, Stone, Jones & Plaisted (1999) Faux Pas Recognition Test",2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,FP_07,1,Faux Pas Detection,Pragmatic understanding,10-12 yrs,10.0,12.0,11.0,10,"Baron-Cohen, O'Riordan, Stone, Jones & Plaisted (1999) Faux Pas Recognition Test",2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,FP_08,1,Faux Pas Detection,Pragmatic understanding,9-11 yrs,9.0,11.0,10.0,10,"Baron-Cohen, O'Riordan, Stone, Jones & Plaisted (1999) Faux Pas Recognition Test",2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,FP_09,1,Faux Pas Detection,Pragmatic understanding,9-11 yrs,9.0,11.0,10.0,10,"Baron-Cohen, O'Riordan, Stone, Jones & Plaisted (1999) Faux Pas Recognition Test",2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,FP_10,1,Faux Pas Detection,Pragmatic understanding,10-12 yrs,10.0,12.0,11.0,10,"Baron-Cohen, O'Riordan, Stone, Jones & Plaisted (1999) Faux Pas Recognition Test",2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,FP_11,1,Faux Pas Detection,Pragmatic understanding,9-11 yrs,9.0,11.0,10.0,10,"Baron-Cohen, O'Riordan, Stone, Jones & Plaisted (1999) Faux Pas Recognition Test",2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,FP_12,1,Faux Pas Detection,Pragmatic understanding,9-11 yrs,9.0,11.0,10.0,10,"Baron-Cohen, O'Riordan, Stone, Jones & Plaisted (1999) Faux Pas Recognition Test",2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,FP_13,1,Faux Pas Detection,Pragmatic understanding,10-12 yrs,10.0,12.0,11.0,10,"Baron-Cohen, O'Riordan, Stone, Jones & Plaisted (1999) Faux Pas Recognition Test",2.127310061601643,2026-02-16
openrouter/qwen/qwen3.5-397b-a17b,Qwen,Qwen large,tom_12dim_mcq,2026-07-25T20:37:36+00:00,file:///Users/Naiti/Documents/Documents_NBMacBookPro/2026/DevToM/devtom-openrouter/logs/2026-07-25T20-37-36-00-00_tom-12dim-mcq_WGkZzW3HAP9rZWifY4bnCz.eval,HE_01,1,Hidden Emotion (Appearance vs. Reality),Emotion recognition,4-6 yrs,4.0,6.0,5.0,6,"Harris, Donnelly, Guz & Pitt-Watson (1986) Display Rules; Gross & Ballif (1991)",2.127310061601643,2026-02-16
